event_id,case_id,internal_id,actor,activity,timestamp,bot_label,tool_source,catalyst_case_id,catalyst_message_id,catalyst_activity,catalyst_message_ts
28592,c7df016a-3a89-4b77-8e61-297fde7269e0,15,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-26T19:04:50.699451,,,,,,
28593,c7df016a-3a89-4b77-8e61-297fde7269e0,16,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-26T19:04:50.699451,,,,,,
28594,c7df016a-3a89-4b77-8e61-297fde7269e0,17,human,SOLICITAÇÃO DE NOVA TENTATIVA DE SOLUÇÃO,2026-06-26T19:13:07.539729,,,,,,
28595,c7df016a-3a89-4b77-8e61-297fde7269e0,99999,System,END-DIALOGUE-SYSTEM,2026-06-26T19:13:07.539729,,,,,,
28596,c7e1cd8a-5c6f-4507-9a0e-3fbef57212d2,-1,System,START-DIALOGUE-SYSTEM,2026-08-02T13:58:15.781499,,,,,,
28597,c7e1cd8a-5c6f-4507-9a0e-3fbef57212d2,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-02T13:58:15.781499,,,,,,
28598,c7e1cd8a-5c6f-4507-9a0e-3fbef57212d2,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-02T14:06:25.796135,,,,,,
28599,c7e1cd8a-5c6f-4507-9a0e-3fbef57212d2,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-02T14:06:25.796135,,,,,,
28600,c7e1cd8a-5c6f-4507-9a0e-3fbef57212d2,3,human,SOLICITAÇÃO DE NOVA TENTATIVA DE SOLUÇÃO,2026-08-02T14:41:45.294402,,,,,,
28601,c7e1cd8a-5c6f-4507-9a0e-3fbef57212d2,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-02T14:41:45.294402,,,,,,
28602,c7e1cd8a-5c6f-4507-9a0e-3fbef57212d2,5,human,REJEIÇÃO DA SOLUÇÃO,2026-08-02T14:50:18.948251,,,,,,
28603,c7e1cd8a-5c6f-4507-9a0e-3fbef57212d2,99999,System,END-DIALOGUE-SYSTEM,2026-08-02T14:50:18.948251,,,,,,
28604,c7eb41ec-1cae-4501-ac4f-3e4bf966969f,-1,System,START-DIALOGUE-SYSTEM,2026-07-17T15:27:34.135691,,,,,,
28605,c7eb41ec-1cae-4501-ac4f-3e4bf966969f,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-17T15:27:34.135691,,,,,,
28606,c7eb41ec-1cae-4501-ac4f-3e4bf966969f,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-17T15:29:44.771023,,,,,,
28607,c7eb41ec-1cae-4501-ac4f-3e4bf966969f,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-17T15:29:44.771023,,,,,,
28608,c7eb41ec-1cae-4501-ac4f-3e4bf966969f,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-17T15:32:12.099097,,,,,,
28609,c7eb41ec-1cae-4501-ac4f-3e4bf966969f,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-17T15:32:12.099097,,,,,,
28610,c7eb41ec-1cae-4501-ac4f-3e4bf966969f,5,human,REJEIÇÃO DA SOLUÇÃO,2026-07-17T15:34:59.511200,,,,,,
28611,c7eb41ec-1cae-4501-ac4f-3e4bf966969f,99999,System,END-DIALOGUE-SYSTEM,2026-07-17T15:34:59.511200,,,,,,
28612,c7ffc816-6038-43cd-a61b-dae95415bc2f,-1,System,START-DIALOGUE-SYSTEM,2026-06-22T20:03:44.712824,,,,,,
28613,c7ffc816-6038-43cd-a61b-dae95415bc2f,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-22T20:03:44.712824,,,,,,
28614,c7ffc816-6038-43cd-a61b-dae95415bc2f,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-22T20:08:45.937701,,,,,,
28615,c7ffc816-6038-43cd-a61b-dae95415bc2f,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-06-22T20:08:45.937701,,,,,,
28616,c7ffc816-6038-43cd-a61b-dae95415bc2f,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-22T20:14:40.981975,,,,,,
28617,c7ffc816-6038-43cd-a61b-dae95415bc2f,99999,System,END-DIALOGUE-SYSTEM,2026-06-22T20:14:40.981975,,,,,,
28618,c80dbbd8-27f1-4396-9077-03b5aabdec9a,-1,System,START-DIALOGUE-SYSTEM,2026-08-01T01:13:41.541149,,,,,,
28619,c80dbbd8-27f1-4396-9077-03b5aabdec9a,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-01T01:13:41.541149,,,,,,
28620,c80dbbd8-27f1-4396-9077-03b5aabdec9a,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-01T01:20:20.224972,,,,,,
28621,c80dbbd8-27f1-4396-9077-03b5aabdec9a,2,ai,APRESENTAÇÃO DO CHATBOT,2026-08-01T01:20:20.224972,,,,,,
28622,c80dbbd8-27f1-4396-9077-03b5aabdec9a,3,human,REJEIÇÃO DA SOLUÇÃO,2026-08-01T01:26:54.678558,,,,,,
28623,c80dbbd8-27f1-4396-9077-03b5aabdec9a,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-01T01:26:54.678558,,,,,,
28624,c80dbbd8-27f1-4396-9077-03b5aabdec9a,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-01T01:32:45.722739,,,,,,
28625,c80dbbd8-27f1-4396-9077-03b5aabdec9a,99999,System,END-DIALOGUE-SYSTEM,2026-08-01T01:32:45.722739,,,,,,
28626,c80e717f-cfc9-425c-b5bb-a52d54e8ebeb,-1,System,START-DIALOGUE-SYSTEM,2026-07-14T01:54:44.745876,,,,,,
28627,c80e717f-cfc9-425c-b5bb-a52d54e8ebeb,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-14T01:54:44.745876,,,,,,
28628,c80e717f-cfc9-425c-b5bb-a52d54e8ebeb,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-14T01:59:47.622190,,,,,,
28629,c80e717f-cfc9-425c-b5bb-a52d54e8ebeb,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-14T01:59:47.622190,,,,,,
28630,c80e717f-cfc9-425c-b5bb-a52d54e8ebeb,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-14T02:05:31.139147,,,,,,
28631,c80e717f-cfc9-425c-b5bb-a52d54e8ebeb,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-14T02:05:31.139147,,,,,,
28632,c80e717f-cfc9-425c-b5bb-a52d54e8ebeb,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-14T02:08:50.467923,,,,,,
28633,c80e717f-cfc9-425c-b5bb-a52d54e8ebeb,99999,System,END-DIALOGUE-SYSTEM,2026-07-14T02:08:50.467923,,,,,,
28634,c81e9a10-f1e5-4470-ab2b-0458247fa450,-1,System,START-DIALOGUE-SYSTEM,2026-05-20T07:44:48.114293,,,,,,
28635,c81e9a10-f1e5-4470-ab2b-0458247fa450,0,ai,APRESENTAÇÃO DO CHATBOT,2026-05-20T07:44:48.114293,,,,,,
28636,c81e9a10-f1e5-4470-ab2b-0458247fa450,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-20T07:49:59.420219,,,,,,
28637,c81e9a10-f1e5-4470-ab2b-0458247fa450,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-20T07:49:59.420219,,,,,,
28638,c81e9a10-f1e5-4470-ab2b-0458247fa450,3,human,REJEIÇÃO DA SOLUÇÃO,2026-05-20T07:54:43.232963,,,,,,
28639,c81e9a10-f1e5-4470-ab2b-0458247fa450,4,ai,RESPOSTA COM SOLICITAÇÃO DE INFORMAÇÃO,2026-05-20T07:54:43.232963,,,,,,
28640,c81e9a10-f1e5-4470-ab2b-0458247fa450,5,human,REJEIÇÃO DA SOLUÇÃO,2026-05-20T07:59:50.157396,,,,,,
28641,c81e9a10-f1e5-4470-ab2b-0458247fa450,99999,System,END-DIALOGUE-SYSTEM,2026-05-20T07:59:50.157396,,,,,,
28642,c82dd583-937a-4996-87cb-469bf0223f2b,-1,System,START-DIALOGUE-SYSTEM,2026-06-11T23:17:34.249248,,,,,,
28643,c82dd583-937a-4996-87cb-469bf0223f2b,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-11T23:17:34.249248,,,,,,
28644,c82dd583-937a-4996-87cb-469bf0223f2b,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-11T23:28:01.092487,,,,,,
28645,c82dd583-937a-4996-87cb-469bf0223f2b,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-06-11T23:28:01.092487,,,,,,
28646,c82dd583-937a-4996-87cb-469bf0223f2b,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-11T23:36:09.025088,,,,,,
28647,c82dd583-937a-4996-87cb-469bf0223f2b,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-11T23:36:09.025088,,,,,,
28648,c82dd583-937a-4996-87cb-469bf0223f2b,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-11T23:46:40.475008,,,,,,
28649,c82dd583-937a-4996-87cb-469bf0223f2b,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-11T23:46:40.475008,,,,,,
28650,c82dd583-937a-4996-87cb-469bf0223f2b,7,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-11T23:55:45.356393,,,,,,
28651,c82dd583-937a-4996-87cb-469bf0223f2b,8,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-06-11T23:55:45.356393,,,,,,
28652,c82dd583-937a-4996-87cb-469bf0223f2b,9,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-12T00:04:29.512459,,,,,,
28653,c82dd583-937a-4996-87cb-469bf0223f2b,99999,System,END-DIALOGUE-SYSTEM,2026-06-12T00:04:29.512459,,,,,,
28654,c83c5edb-274b-40fc-b0a8-2856076f7464,-1,System,START-DIALOGUE-SYSTEM,2026-07-04T10:14:35.567208,,,,,,
28655,c83c5edb-274b-40fc-b0a8-2856076f7464,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-04T10:14:35.567208,,,,,,
28656,c83c5edb-274b-40fc-b0a8-2856076f7464,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-04T10:23:33.352476,,,,,,
28657,c83c5edb-274b-40fc-b0a8-2856076f7464,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-07-04T10:23:33.352476,,,,,,
28658,c83c5edb-274b-40fc-b0a8-2856076f7464,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-04T10:31:37.730492,,,,,,
28659,c83c5edb-274b-40fc-b0a8-2856076f7464,4,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-07-04T10:31:37.730492,,,,,,
28660,c83c5edb-274b-40fc-b0a8-2856076f7464,5,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-07-04T10:38:43.541170,,,,,,
28661,c83c5edb-274b-40fc-b0a8-2856076f7464,99999,System,END-DIALOGUE-SYSTEM,2026-07-04T10:38:43.541170,,,,,,
28662,c84893c9-99d1-459b-b70e-e162b6d65faf,-1,System,START-DIALOGUE-SYSTEM,2026-07-12T04:38:37.883689,,,,,,
28663,c84893c9-99d1-459b-b70e-e162b6d65faf,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-12T04:38:37.883689,,,,,,
28664,c84893c9-99d1-459b-b70e-e162b6d65faf,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-12T04:43:40.444232,,,,,,
28665,c84893c9-99d1-459b-b70e-e162b6d65faf,2,ai,OFERECIMENTO DE PRODUTOS,2026-07-12T04:43:40.444232,,,,,,
28666,c84893c9-99d1-459b-b70e-e162b6d65faf,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-12T04:49:12.369059,,,,,,
28667,c84893c9-99d1-459b-b70e-e162b6d65faf,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-12T04:49:12.369059,,,,,,
28668,c84893c9-99d1-459b-b70e-e162b6d65faf,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-12T04:55:42.727987,,,,,,
28669,c84893c9-99d1-459b-b70e-e162b6d65faf,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-12T04:55:42.727987,,,,,,
28670,c84893c9-99d1-459b-b70e-e162b6d65faf,7,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-12T05:01:39.702285,,,,,,
28671,c84893c9-99d1-459b-b70e-e162b6d65faf,99999,System,END-DIALOGUE-SYSTEM,2026-07-12T05:01:39.702285,,,,,,
28672,c84c5183-0817-4d9d-96ab-242d73462fc2,-1,System,START-DIALOGUE-SYSTEM,2026-08-01T17:50:43.356579,,,,,,
28673,c84c5183-0817-4d9d-96ab-242d73462fc2,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-01T17:50:43.356579,,,,,,
28674,c84c5183-0817-4d9d-96ab-242d73462fc2,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-01T17:53:31.892977,,,,,,
28675,c84c5183-0817-4d9d-96ab-242d73462fc2,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-08-01T17:53:31.892977,,,,,,
28676,c84c5183-0817-4d9d-96ab-242d73462fc2,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-01T17:56:00.145695,,,,,,
28677,c84c5183-0817-4d9d-96ab-242d73462fc2,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-01T17:56:00.145695,,,,,,
28678,c84c5183-0817-4d9d-96ab-242d73462fc2,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-01T17:59:41.655466,,,,,,
28679,c84c5183-0817-4d9d-96ab-242d73462fc2,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-01T17:59:41.655466,,,,,,
28680,c84c5183-0817-4d9d-96ab-242d73462fc2,7,human,CONFIRMAÇÃO DA SOLUÇÃO ENTREGUE,2026-08-01T18:02:56.311008,,,,,,
28681,c84c5183-0817-4d9d-96ab-242d73462fc2,99999,System,END-DIALOGUE-SYSTEM,2026-08-01T18:02:56.311008,,,,,,
28682,c84d04cb-0025-4753-a0b3-4a97a249878a,-1,System,START-DIALOGUE-SYSTEM,2026-08-11T15:00:02.342525,,,,,,
28683,c84d04cb-0025-4753-a0b3-4a97a249878a,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-11T15:00:02.342525,,,,,,
28684,c84d04cb-0025-4753-a0b3-4a97a249878a,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-11T15:07:07.013711,,,,,,
28685,c84d04cb-0025-4753-a0b3-4a97a249878a,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-11T15:07:07.013711,,,,,,
28686,c84d04cb-0025-4753-a0b3-4a97a249878a,3,human,DÚVIDA SOBRE RESPOSTA RECEBIDA,2026-08-11T15:12:24.614376,,,,,,
28687,c84d04cb-0025-4753-a0b3-4a97a249878a,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-11T15:12:24.614376,,,,,,
28688,c84d04cb-0025-4753-a0b3-4a97a249878a,5,human,CONFIRMAÇÃO DA SOLUÇÃO ENTREGUE,2026-08-11T15:16:24.609376,,,,,,
28689,c84d04cb-0025-4753-a0b3-4a97a249878a,99999,System,END-DIALOGUE-SYSTEM,2026-08-11T15:16:24.609376,,,,,,
28690,c84d3b69-7ef4-40b8-8993-3537dfe36a0a,-1,System,START-DIALOGUE-SYSTEM,2026-08-05T13:24:21.996093,,,,,,
28691,c84d3b69-7ef4-40b8-8993-3537dfe36a0a,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-05T13:24:21.996093,,,,,,
28692,c84d3b69-7ef4-40b8-8993-3537dfe36a0a,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-05T13:26:01.625192,,,,,,
28693,c84d3b69-7ef4-40b8-8993-3537dfe36a0a,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-05T13:26:01.625192,,,,,,
28694,c84d3b69-7ef4-40b8-8993-3537dfe36a0a,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-05T13:27:41.930923,,,,,,
28695,c84d3b69-7ef4-40b8-8993-3537dfe36a0a,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-05T13:27:41.930923,,,,,,
28696,c84d3b69-7ef4-40b8-8993-3537dfe36a0a,5,human,REJEIÇÃO DA SOLUÇÃO,2026-08-05T13:30:01.889630,,,,,,
28697,c84d3b69-7ef4-40b8-8993-3537dfe36a0a,99999,System,END-DIALOGUE-SYSTEM,2026-08-05T13:30:01.889630,,,,,,
28698,c85a653a-2826-4098-a69d-e78e71d81c46,-1,System,START-DIALOGUE-SYSTEM,2026-06-20T23:48:32.068302,,,,,,
28699,c85a653a-2826-4098-a69d-e78e71d81c46,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-20T23:48:32.068302,,,,,,
28700,c85a653a-2826-4098-a69d-e78e71d81c46,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-20T23:50:30.117758,,,,,,
28701,c85a653a-2826-4098-a69d-e78e71d81c46,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-20T23:50:30.117758,,,,,,
28702,c85a653a-2826-4098-a69d-e78e71d81c46,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-20T23:51:55.254188,,,,,,
28703,c85a653a-2826-4098-a69d-e78e71d81c46,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-20T23:51:55.254188,,,,,,
28704,c85a653a-2826-4098-a69d-e78e71d81c46,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-20T23:53:37.190217,,,,,,
28705,c85a653a-2826-4098-a69d-e78e71d81c46,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-20T23:53:37.190217,,,,,,
28706,c85a653a-2826-4098-a69d-e78e71d81c46,7,human,FEEDBACK DO USUÁRIO,2026-06-20T23:55:04.699574,,,,,,
28707,c85a653a-2826-4098-a69d-e78e71d81c46,99999,System,END-DIALOGUE-SYSTEM,2026-06-20T23:55:04.699574,,,,,,
28708,c8899945-2d86-4d07-be64-d244389ecf96,-1,System,START-DIALOGUE-SYSTEM,2026-07-12T06:02:10.122401,,,,,,
28709,c8899945-2d86-4d07-be64-d244389ecf96,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-12T06:02:10.122401,,,,,,
28710,c8899945-2d86-4d07-be64-d244389ecf96,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-12T06:03:39.110403,,,,,,
28711,c8899945-2d86-4d07-be64-d244389ecf96,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-12T06:03:39.110403,,,,,,
28712,c8899945-2d86-4d07-be64-d244389ecf96,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-12T06:05:09.500514,,,,,,
28713,c8899945-2d86-4d07-be64-d244389ecf96,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-12T06:05:09.500514,,,,,,
28714,c8899945-2d86-4d07-be64-d244389ecf96,5,human,CONFIRMAÇÃO DA SOLUÇÃO ENTREGUE,2026-07-12T06:06:34.104343,,,,,,
28715,c8899945-2d86-4d07-be64-d244389ecf96,99999,System,END-DIALOGUE-SYSTEM,2026-07-12T06:06:34.104343,,,,,,
28716,c88e66fd-7911-49be-b6f5-23359b7b7df8,-1,System,START-DIALOGUE-SYSTEM,2026-05-20T00:39:47.014877,,,,,,
28717,c88e66fd-7911-49be-b6f5-23359b7b7df8,0,ai,APRESENTAÇÃO DO CHATBOT,2026-05-20T00:39:47.014877,,,,,,
28718,c88e66fd-7911-49be-b6f5-23359b7b7df8,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-20T00:40:50.422079,,,,,,
28719,c88e66fd-7911-49be-b6f5-23359b7b7df8,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-05-20T00:40:50.422079,,,,,,
28720,c88e66fd-7911-49be-b6f5-23359b7b7df8,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-20T00:41:57.313710,,,,,,
28721,c88e66fd-7911-49be-b6f5-23359b7b7df8,4,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-05-20T00:41:57.313710,,,,,,
28722,c88e66fd-7911-49be-b6f5-23359b7b7df8,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-20T00:43:10.525220,,,,,,
28723,c88e66fd-7911-49be-b6f5-23359b7b7df8,99999,System,END-DIALOGUE-SYSTEM,2026-05-20T00:43:10.525220,,,,,,
28724,c89405db-7fcb-411f-98fa-78f11736fd50,-1,System,START-DIALOGUE-SYSTEM,2026-07-05T07:38:52.353976,,,,,,
28725,c89405db-7fcb-411f-98fa-78f11736fd50,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-05T07:38:52.353976,,,,,,
28726,c89405db-7fcb-411f-98fa-78f11736fd50,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-05T07:40:39.250085,,,,,,
28727,c89405db-7fcb-411f-98fa-78f11736fd50,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-05T07:40:39.250085,,,,,,
28728,c89405db-7fcb-411f-98fa-78f11736fd50,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-05T07:42:00.979488,,,,,,
28729,c89405db-7fcb-411f-98fa-78f11736fd50,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-05T07:42:00.979488,,,,,,
28730,c89405db-7fcb-411f-98fa-78f11736fd50,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-05T07:43:28.657555,,,,,,
28731,c89405db-7fcb-411f-98fa-78f11736fd50,6,ai,COMUNICAÇÃO DE FALHA PARA ATENDER À SOLICITAÇÃO,2026-07-05T07:43:28.657555,,,,,,
28732,c89405db-7fcb-411f-98fa-78f11736fd50,7,human,CONFIRMAÇÃO DA SOLUÇÃO ENTREGUE,2026-07-05T07:48:56.780146,,,,,,
28733,c89405db-7fcb-411f-98fa-78f11736fd50,99999,System,END-DIALOGUE-SYSTEM,2026-07-05T07:48:56.780146,,,,,,
28734,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,-1,System,START-DIALOGUE-SYSTEM,2026-07-07T11:16:49.832794,,,,,,
28735,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-07T11:16:49.832794,,,,,,
28736,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-07T11:20:11.688888,,,,,,
28737,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,2,ai,RESPOSTA COM SOLICITAÇÃO DE INFORMAÇÃO,2026-07-07T11:20:11.688888,,,,,,
28738,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,3,human,REJEIÇÃO DA SOLUÇÃO,2026-07-07T11:58:03.446234,,,,,,
28739,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,4,ai,RESPOSTA COM SOLICITAÇÃO DE INFORMAÇÃO,2026-07-07T11:58:03.446234,,,,,,
28740,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-07T12:01:03.016084,,,,,,
28741,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,6,ai,COMUNICAÇÃO DE FALHA PARA ATENDER À SOLICITAÇÃO,2026-07-07T12:01:03.016084,,,,,,
28742,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,7,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-07T12:03:27.970045,,,,,,
28743,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,8,ai,RESPOSTA COM SOLICITAÇÃO DE INFORMAÇÃO,2026-07-07T12:03:27.970045,,,,,,
28744,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,9,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-07T12:06:01.200033,,,,,,
28745,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,10,ai,COMUNICAÇÃO DE FALHA PARA ATENDER À SOLICITAÇÃO,2026-07-07T12:06:01.200033,,,,,,
28746,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,11,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-07T12:08:50.487487,,,,,,
28747,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,12,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-07T12:08:50.487487,,,,,,
28748,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,13,human,REJEIÇÃO DA SOLUÇÃO,2026-07-07T12:57:53.026573,,,,,,
28749,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,14,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-07T12:57:53.026573,,,,,,
28750,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,15,human,REJEIÇÃO DA SOLUÇÃO,2026-07-07T13:00:34.059314,,,,,,
28751,c8956c0f-0c80-46ba-9b6a-f53810c9fd6b,99999,System,END-DIALOGUE-SYSTEM,2026-07-07T13:00:34.059314,,,,,,
28752,c8a6bebe-96db-4c6d-90cb-8ff3138a304b,-1,System,START-DIALOGUE-SYSTEM,2026-07-04T19:53:17.460671,,,,,,
28753,c8a6bebe-96db-4c6d-90cb-8ff3138a304b,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-04T19:53:17.460671,,,,,,
28754,c8a6bebe-96db-4c6d-90cb-8ff3138a304b,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-04T20:03:49.347460,,,,,,
28755,c8a6bebe-96db-4c6d-90cb-8ff3138a304b,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-04T20:03:49.347460,,,,,,
28756,c8a6bebe-96db-4c6d-90cb-8ff3138a304b,3,human,FEEDBACK DO USUÁRIO,2026-07-04T20:12:20.392980,,,,,,
28757,c8a6bebe-96db-4c6d-90cb-8ff3138a304b,4,ai,COMUNICAÇÃO DE FALHA PARA ATENDER À SOLICITAÇÃO,2026-07-04T20:12:20.392980,,,,,,
28758,c8a6bebe-96db-4c6d-90cb-8ff3138a304b,5,human,REJEIÇÃO DA SOLUÇÃO,2026-07-04T20:21:27.540898,,,,,,
28759,c8a6bebe-96db-4c6d-90cb-8ff3138a304b,99999,System,END-DIALOGUE-SYSTEM,2026-07-04T20:21:27.540898,,,,,,
28760,c8bd3250-f2a4-43e9-9b65-93e3ab3f01df,-1,System,START-DIALOGUE-SYSTEM,2026-08-14T21:58:46.729349,,,,,,
28761,c8bd3250-f2a4-43e9-9b65-93e3ab3f01df,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-14T21:58:46.729349,,,,,,
